date,BL01start,BL02start,BL03start,BL04start,BL05start,BL06start,BL07start,BL08start,BL09start,BL10start,BL11start,BL12start,BL13start,BL14start,BL15start,BL16start,BL17start,BL18start,BL19start,BL20start,BL21start,BL22start,BL23start,BR01start,BR02start,BR03start,BR04start,BR05start,BR06start,BR07start,BR08start,BR09start,BR11start,BR12start,BR13start,BR14start,BR15start,BR16start,BR17start,BR18start,BR19start,BR20start,BR21start,BR22start,BR23start,G01start,G02start,G03start,G03Astart,G04start,G05start,G06start,G07start,G08start,G09start,G10start,G11start,G13start,G14start,G15start,G17start,G18start,G19start,O01start,O02start,O03start,O04start,O06start,O09start,O10start,O11start,O12start,O13start,O14start,O15start,O16start,O17start,O18start,O19start,O20start,O21start,OO50start,OO51start,OO52start,OO53start,OO54start,R02start,R03start,R04start,R06start,R09start,R12start,R14start,R15start,R16start,R17start,R18start,R19start,R20start,R21start,R22start,R22Astart,R23start,R24start,R25start,R26start,R27start,R28start,BL01end,BL02end,BL03end,BL04end,BL05end,BL06end,BL07end,BL08end,BL09end,BL10end,BL11end,BL12end,BL13end,BL14end,BL15end,BL16end,BL17end,BL18end,BL19end,BL20end,BL21end,BL22end,BL23end,BR01end,BR02end,BR03end,BR04end,BR05end,BR06end,BR07end,BR08end,BR09end,BR11end,BR12end,BR13end,BR14end,BR15end,BR16end,BR17end,BR18end,BR19end,BR20end,BR21end,BR22end,BR23end,G01end,G02end,G03end,G03Aend,G04end,G05end,G06end,G07end,G08end,G09end,G10end,G11end,G13end,G14end,G15end,G17end,G18end,G19end,O01end,O02end,O03end,O04end,O06end,O09end,O10end,O11end,O12end,O13end,O14end,O15end,O16end,O17end,O18end,O19end,O20end,O21end,OO50end,OO51end,OO52end,OO53end,OO54end,R02end,R03end,R04end,R06end,R09end,R12end,R14end,R15end,R16end,R17end,R18end,R19end,R20end,R21end,R22end,R22Aend,R23end,R24end,R25end,R26end,R27end,R28end
2018-08-21,8450,13953,7351,21077,24230,30872,39285,41003,25881,29992,73250,154474,20550,32945,48206,37772,22845,61997,19220,16610,14241,17128,29346,7906,3927,2754,12847,4021,4398,11850,14696,24041,42414,15649,6042,8265,10443,17918,16049,5295,8877,3508,7862,7894,5523,11999,10784,16478,2321,20899,15050,9847,27717,18119,33343,29500,9358,12167,38499,39647,22114,24225,26679,21789,26207,26727,35955,25135,27924,17878,24487,12836,9635,9861,6095,5139,5131,10466,7611,9507,9755,11664,12454,11781,12110,14024,13581,30671,18452,8049,26476,24049,27040,32648,26758,23314,12387,29692,7917,10039,16461,5498,3766,3048,11160,9137,7198,35126,7939,14173,7133,21350,22048,28083,42165,39708,26467,28386,72554,152702,21571,32372,48280,39010,24520,64006,19530,16562,14892,17075,27300,8003,4072,2293,13626,3716,4093,11651,14230,24474,44734,15419,5846,8451,10455,18378,16097,5170,8642,3360,7875,7961,5338,10262,11635,16285,2390,20625,15408,9299,27687,18073,33292,29425,9367,11941,39318,41562,22921,25469,25540,20966,25497,27199,37026,26026,28788,17786,23544,10904,9723,9789,6225,5033,4502,11394,8300,8563,8982,11655,11733,12181,12156,12787,12663,30679,19461,7660,27596,25748,27315,31300,27941,23727,12046,31199,7409,8705,17729,5089,3717,3150,11352,9541,7011,34235
2018-08-22,8645,14117,7541,21099,24213,31508,39785,42733,26487,30218,74281,157178,22662,32744,49466,38085,23427,63095,19719,17147,14352,17436,29876,7226,4008,2651,13123,4165,4520,11558,14780,24301,42154,15789,6186,8481,12388,18221,16699,5404,9076,3430,8252,7890,5502,12396,11212,17191,2278,21498,15500,10099,27547,18666,34189,29833,8978,12606,39700,40278,22530,24801,26487,22256,26503,27716,36593,25562,28647,17239,24656,12909,9864,9693,6089,5069,5060,10792,7576,9232,9771,11955,12650,11807,12388,14291,13874,30050,18682,8290,25955,24460,26413,32717,26866,24123,12577,31146,8070,10085,16421,5202,3726,3127,11181,9242,7305,36138,8210,14555,7474,21282,22173,28572,43164,40910,26946,28734,73509,155827,23831,32222,49587,39528,25216,65347,19852,16924,15031,17234,27881,7262,4138,2139,13707,3991,4139,11607,14221,24926,44390,15736,5956,8691,12634,18666,16410,5177,8931,3363,8321,8068,5336,10562,11821,16979,2356,20836,15659,9383,27276,18592,34306,29880,9303,12455,40171,42366,23293,26250,25160,21505,25513,27956,37558,26284,29478,17220,23841,11160,9978,9444,6137,4985,4622,11708,8246,8457,9213,12017,11938,12260,12449,12803,12883,30067,19483,7928,27452,26336,26730,31320,28094,24443,12327,32517,7446,8666,17460,5039,3766,3217,11192,9754,7032,34985
2018-08-23,8842,14010,7402,22450,24330,30867,39673,41787,26834,30095,72056,154733,22285,33205,49519,38857,23819,62770,20306,16908,14555,17798,30322,6876,3887,2688,12857,3904,4442,12053,14886,25523,42349,16192,6484,8952,10811,17674,17387,5534,9002,3403,8203,8311,5614,12367,10994,16985,2403,21735,15550,10201,28560,18800,33454,29879,9368,12378,39449,41016,23203,24513,26528,22013,26484,27425,36036,25596,29219,17725,24126,13120,9747,9527,6108,5011,5077,10698,7497,9278,9760,11664,12638,11788,11893,14170,13537,30748,18889,8023,25850,23608,26227,32353,26572,23591,12431,29800,8151,10194,15961,5099,3651,3063,10709,9042,7497,35779,8325,14693,7417,22436,22041,28021,43111,40354,27345,28566,72329,154535,23363,32569,49379,40278,25527,65089,20600,16506,15608,17817,27883,6929,4079,2210,13588,3793,4161,11937,14345,26175,44975,15912,5915,8854,11062,18158,16993,5349,8850,3279,8012,8452,5341,10636,11774,16584,2545,21320,15585,9734,28095,18636,33182,29649,9583,12015,40159,42541,23988,25876,25430,21116,25454,27628,37115,26422,30139,17844,23430,11383,10000,9438,6137,4957,4524,11417,8106,8492,8927,11592,11803,12137,12012,12676,12514,30992,20069,7822,27191,25381,26242,31084,27465,23702,12147,31392,7461,8799,16948,5063,3644,3166,10914,9607,6998,34370
2018-08-24,9164,14567,7750,23269,24572,32333,43677,43595,27576,31166,78333,168146,22010,34522,53859,41552,24278,68816,20495,17856,15230,18422,31454,6100,3826,2622,13249,3324,4793,12566,15540,26831,42182,16444,6745,8757,11809,18094,17501,5573,9407,3288,8380,8573,5842,12033,11634,17302,2342,22207,15905,10613,29655,20110,34429,30637,9071,12965,43088,40264,23558,24848,27318,22564,27111,28837,37526,26267,30036,18242,24519,14294,10350,9957,6313,5321,5279,11162,7787,9724,9821,12509,13101,12332,12400,14509,13305,38900,19827,8266,25316,24118,26705,31917,27915,24585,12532,30561,8418,10234,17239,5644,3670,3178,10772,9290,7450,34425,8655,15250,7473,23255,21817,29322,47510,40683,27332,29439,79283,178049,23213,33837,53874,44353,26534,73691,20303,17350,15063,20248,29033,5857,3943,2105,13423,2968,4128,12169,14863,27899,45494,16063,6251,8354,11770,17947,16750,5239,8974,3022,7899,8516,5723,10177,12064,16850,2419,21194,15727,9724,28683,19637,34367,30267,9174,12787,44745,43090,24545,26501,26155,21378,25717,28223,37850,27318,30814,18393,23782,11429,10382,9516,6424,5227,4600,11880,8289,8475,8972,12210,11911,12695,12298,12836,12117,39991,21213,7836,26695,26099,27021,30001,28669,24742,11922,30889,7574,8657,17714,5145,3649,3165,10829,9471,6912,32335
2018-08-25,6141,10653,5844,16906,16109,26746,35283,31554,20187,28031,75828,158369,15312,31342,47756,33324,17581,52589,14650,13821,8854,13406,17092,7323,2777,1708,8525,2383,3945,8306,10311,17019,22620,9718,4841,6069,9088,5326,6335,3772,7553,2687,5351,6260,2122,10378,8785,12971,1836,14431,13502,8507,27943,16823,26136,29153,4123,10995,37481,19053,17494,15315,19828,17044,19496,20837,29584,22512,18367,12641,16675,11602,8357,8065,5735,2153,3610,7955,5867,7305,7244,9488,9343,9412,9214,10352,8568,34727,13525,8365,11412,18141,23646,31470,24731,18596,8793,22532,5915,6489,13415,4851,2847,1696,7124,7529,5558,36023,5920,11318,5567,16539,14501,24996,37327,29619,20130,26490,78409,160743,15923,31171,48455,35569,19536,54063,13889,13597,8942,13859,15306,7781,2742,1435,8471,2190,3574,7902,9918,17680,23883,9373,4446,6027,9235,5456,6313,3538,6935,2793,5012,6344,2257,9847,8977,12141,1954,13876,13431,7904,27470,16606,25214,29477,4276,10443,38963,19875,18718,16183,19194,16664,18337,20849,29404,23255,18792,13049,15994,9241,8674,7938,5479,2148,3394,8771,6067,6537,7099,9439,8851,9556,9079,9558,8170,36486,14243,8250,11709,19337,23196,30660,25374,18832,8251,22901,5490,5431,13727,5231,2805,1707,7314,7581,5464,34925
2018-08-26,6082,11794,5682,14684,14234,25081,37422,28490,18077,25594,74180,177643,12824,27986,43052,28278,15667,53750,12753,12177,7843,13842,15668,7876,2949,1659,6859,2131,3283,6683,9213,15750,18909,8309,5281,5425,9157,4980,5484,3298,6515,2928,4644,5270,2112,10785,7950,12151,1951,13205,12530,7582,25407,15408,21225,22286,3480,10194,34330,15934,12503,13053,17302,15687,17988,18609,27349,20662,16290,11568,18075,11271,7961,6429,5425,2143,3467,7359,5771,6669,6734,8738,8688,8817,8400,9659,8429,37679,11049,8165,10464,14955,23534,29884,22867,17894,7241,18335,5163,5993,12108,5274,2497,1503,6350,6581,5588,35603,5748,11519,5552,15014,13093,23051,37522,27938,18920,24385,74596,166076,13245,27651,41946,29808,17486,51520,13084,12732,8492,13066,14244,8378,2973,1378,7342,2110,3435,6872,8935,16569,20148,8009,4777,6044,9752,5349,5781,3499,6579,3159,4782,5573,2097,10287,8798,11634,2087,13172,13224,7567,25993,15298,21562,23206,3701,9363,35601,16486,13540,14038,16201,15784,17508,19672,28573,21282,16845,11752,17250,8468,8381,6513,5405,2037,3308,8016,6452,6307,6580,9018,8411,9283,8537,8932,8017,39029,11855,8325,10609,15794,22937,28628,23836,19152,7271,20345,5043,5183,13538,5311,2562,1553,7177,6932,5655,34656
2018-08-27,8378,14146,7170,21729,23836,29745,39412,40957,25459,29653,73947,161976,19094,31668,47455,36871,22212,62445,18019,16328,14330,16742,28835,6036,3540,2521,12381,3125,4154,11137,14007,23602,40551,15147,6257,7919,10005,17002,15687,4511,8549,3159,7784,7250,5867,12167,10827,16359,2120,20579,14694,9561,26628,17409,31541,26910,9046,12416,37867,38963,22229,23841,25409,21175,25497,26167,34980,23775,28701,17045,23233,12857,9712,9175,5785,4915,5054,9517,8177,9119,9565,11390,12303,11544,11306,13983,13338,38811,18089,7481,25075,23335,24617,30531,25252,22396,12196,29099,7526,9815,15235,4684,3549,3035,10525,8791,7028,35415,7929,14327,7086,22083,21690,26903,43095,39834,26258,28439,73150,156615,19634,31232,46770,38504,23437,63357,18363,16392,15020,16548,26913,6057,3803,2132,13134,2849,4025,11317,13320,24110,42195,14967,6217,8020,10060,17452,15572,4566,8555,3154,7740,7509,5266,10751,11687,16284,2355,20575,15061,9509,26643,17494,31825,26904,9098,11800,38287,40049,23009,25295,23770,20754,25110,27098,36752,24428,28931,16927,22541,10940,10168,9156,5886,4771,4510,10376,9282,8266,8905,11691,11713,12308,11497,12587,12240,38312,19036,7383,26255,24802,24915,29244,26405,22747,12093,30524,7038,8353,16798,4726,3553,3035,10863,9345,6692,35011
2018-08-28,8535,13746,7225,21913,24287,30869,39452,41477,25983,29153,72998,153941,20319,32226,48628,37720,22781,62388,19000,16392,14424,16954,30366,7028,3959,2598,12714,3203,4317,11689,14988,24840,42073,15831,6191,8181,10562,17739,16422,4736,8717,3135,7945,7609,6306,12379,11201,16535,2139,21500,15187,9828,27216,18032,32747,28198,9025,12840,38851,39663,22685,24585,25936,21545,26038,26941,35640,24239,29234,17480,23431,13142,9620,9243,5999,5100,4994,9916,8527,9196,9577,11568,12281,11700,11739,13903,13443,30212,18444,7526,25291,23599,26553,31303,26165,23375,12795,29345,7696,10034,15930,4631,3569,3105,10605,8981,7091,34096,8120,14273,7070,22195,22190,28079,42914,40438,26639,27882,72407,150706,20938,31750,48392,39362,24245,63544,19395,16345,14976,16993,28377,7046,4043,2109,13511,2949,4037,11683,14207,25259,43771,15257,5761,8339,10789,18030,16183,4759,8632,3130,7780,7860,5303,10672,11851,16473,2363,21287,15675,9664,27080,18059,33068,28378,9103,12265,39514,41148,23140,25615,24555,20928,25538,27317,37122,25385,29596,17400,22801,11565,9923,9264,5876,4991,4500,10637,9400,8328,8893,11879,11602,12426,11924,12619,12393,30178,19600,7479,26534,25369,26912,29714,27828,23610,12318,30763,7308,8643,16809,4849,3626,3235,10812,9380,6674,33423
2018-08-29,8591,13605,7190,21578,23939,30511,38897,41754,26416,29177,72131,149980,20923,32811,48496,37926,22771,61257,19014,16622,14509,18915,37041,6297,3980,2617,13287,3238,4410,11775,16156,23161,41320,15637,5944,8701,10626,17670,16495,4786,8948,3241,7987,7611,5762,11764,10989,16343,2117,21164,15487,10106,27391,18352,32857,27426,8819,12190,39559,39982,22788,23943,25468,21296,25786,26450,35655,24888,28655,17452,23625,12701,9840,9681,5859,5086,5022,9688,8178,8912,9448,11651,12465,11640,11719,13877,13166,29050,18359,7576,25527,23689,25599,28774,25082,23306,12432,30177,7816,10039,15890,4490,3634,3140,10899,8964,7109,33254,8172,14256,7093,21651,21813,28068,42299,40192,26967,27541,71001,146962,21597,31944,48741,39696,24218,63778,19306,16583,15184,18570,34977,6196,4094,2096,14005,3125,3972,11721,15789,24066,43724,15516,5601,8753,10612,18340,16316,4743,8719,3069,8001,7832,5353,10150,11683,16248,2344,20904,15684,9609,26760,18224,33003,27295,9110,11933,40110,41808,23081,25268,24016,20616,25063,26840,37017,25343,29581,17483,22858,10969,10148,9612,5906,4946,4404,10533,8984,8246,8653,11783,11574,12449,11814,12577,12268,29397,19355,7344,26656,25375,25977,27620,26145,23332,12070,31363,7270,8625,17159,4642,3650,3341,10734,9413,6876,32501
2018-08-30,8429,13612,6993,21548,23843,30069,38003,41467,26322,28451,67043,143459,21965,31706,48568,36572,22920,61332,20816,16540,15029,20644,38444,5242,4518,2601,12952,3130,4197,12056,16061,28749,42168,16099,5842,8760,9618,17811,17941,5967,8914,3095,8032,8583,6130,12252,10597,16377,2489,22405,15294,9792,26184,18114,32593,28138,9975,11799,37430,41517,24909,25019,25330,21260,25448,26678,35848,25240,28767,18309,23883,13647,9526,10018,6009,5003,4936,10362,8154,9425,9756,12016,12749,11819,12530,14106,13195,28381,18316,7590,25073,22600,26045,27752,25836,22462,13554,30139,7751,10212,16492,4848,3757,3105,10509,8954,7142,31730,8084,14130,6847,21910,21563,27279,42420,40204,26920,27144,66727,142890,22560,31425,47930,38369,23884,62521,21106,16553,15917,20723,36532,5249,4656,2105,13759,2905,3973,11922,15634,27882,43987,15688,5503,8699,9854,18086,17486,5776,8994,3049,8189,8771,5288,10817,11515,16373,2569,21735,15468,9608,25391,17940,32496,27303,9735,11468,38115,42543,25959,25935,24259,20700,25250,27402,37520,25454,29541,18165,22951,12069,9932,10073,6106,4867,4469,11150,9175,8665,8948,12110,12176,12558,12680,13087,12064,28589,19154,7229,26063,24063,26372,26836,26807,22777,13013,31433,7378,8858,18263,4528,3685,3142,10671,9450,6803,30839
2018-08-31,9091,14671,7596,22902,24910,32698,42386,43535,27782,31579,74879,164081,22425,34618,52947,40833,24391,68334,22438,18158,15992,22736,41411,5570,4726,2728,14090,3238,4566,12877,17130,29393,42777,16792,6509,9787,11196,18443,18628,6995,9813,3417,8724,9180,6132,12826,11449,17677,2617,24047,16571,10629,28099,20507,34156,31759,10567,12682,41412,42466,23262,25598,26269,22390,27061,28623,38327,27461,30144,18917,25749,15355,10152,10531,6366,5338,5279,11259,7984,10126,10287,12980,13572,12850,13152,14872,14265,38254,19725,8361,25416,23595,27849,31499,28707,24344,14210,31271,8457,10468,19141,5432,3869,3295,11103,9549,7597,35570,8616,15269,7455,22931,22332,29914,45943,41166,28037,29637,75563,174493,23314,34215,53517,43515,26513,72492,22110,17732,16069,23766,38872,5417,4675,2094,14267,2909,4184,12310,16327,29255,46364,16611,6300,8971,11481,18489,17864,6135,9555,3135,8333,9160,5637,11125,12143,17340,2516,22811,16551,9881,27290,19871,34000,30727,10471,12617,43207,44310,24476,26822,25556,21542,25820,28538,38553,28000,31717,19102,24756,12401,10454,10320,6349,5218,4723,11978,8637,9162,9497,12680,12357,13285,13255,13488,13287,39204,21216,7893,26785,25698,27866,29976,28009,24506,13255,31915,7818,8878,19561,5132,3716,3266,11255,10075,6863,33785
2018-09-01,6701,12758,6330,17878,18036,29432,40277,33539,21969,29500,78184,173195,14362,34810,51845,35226,18297,57433,15690,14618,9621,14749,25532,7161,3143,1933,9225,2625,3836,8468,10061,16430,24124,10436,4714,6725,10394,5764,6865,4118,8171,3294,5908,6484,2465,11670,9386,13947,2024,15642,14178,9146,29310,17625,27481,25130,5182,11264,39721,20159,18992,16315,19949,18471,20930,22934,31456,24116,20363,13693,18453,12667,9143,7449,5552,2333,4209,11987,6833,7987,7988,10182,10176,10209,10444,12254,10363,39058,13550,9672,12241,19653,25043,33230,26338,20317,9349,24338,6482,7016,14617,5484,3179,2009,7939,8795,6626,40147,6484,13346,5936,17790,16385,27041,42185,31804,21969,28117,80856,173321,15304,34766,51759,38034,20946,58765,15283,14350,9470,15598,23384,7500,3083,1555,9118,2412,3528,8272,9861,16967,25821,10040,4711,6542,10768,5894,6799,3874,7865,3301,5582,6508,2428,10825,9496,13153,2248,15107,14107,8625,29356,16932,27183,25221,5294,10678,41401,21328,20734,17441,19299,18049,20040,22639,31678,24633,20810,13903,17500,10090,9546,7491,5636,2297,4045,12627,7247,7427,7706,10212,9773,10554,10144,10849,9774,40515,14436,9487,12596,20924,24766,31767,26715,20855,9000,24634,5787,6063,15094,5838,3155,1937,8336,8861,6538,38998
2018-09-02,5978,11394,5189,15325,14447,24444,34976,28348,17864,26076,68514,159977,13128,28714,40942,27699,14504,50270,12791,11867,7692,13119,15658,7240,2563,1747,6632,2064,3278,6555,8265,13417,19487,8134,4933,5399,8655,4661,5892,3282,6796,3004,4603,5336,2267,11087,7641,11537,1959,12813,12538,7758,24811,15060,20918,22020,4126,9458,33584,15797,15420,13353,16716,15274,17300,18186,26857,20308,16778,11581,17232,11144,7908,6312,5258,2152,3535,7513,6222,6832,6868,8834,8576,8282,8390,9258,9912,35799,10223,9167,10762,14205,22545,29259,22610,18944,7400,19273,5285,6010,12750,5369,2593,1570,6750,7031,5367,38525,5897,11371,5189,15646,13469,22227,35529,27731,18695,24885,67623,154843,13770,28385,40420,28349,16123,48634,12790,12099,8188,12344,14097,7535,2678,1520,7115,2022,3353,6560,8139,13991,19674,8104,4479,5760,8779,5118,6237,3552,6776,3234,4558,5579,2308,10478,8280,11171,2062,12779,13054,7636,25278,15221,20910,22407,4438,9118,34530,16275,16455,14204,15542,15549,16821,19177,28031,21010,17219,11403,16480,8139,8087,6479,5182,2188,3455,8086,6651,6402,6781,8949,8276,8832,8367,8734,9554,37524,10910,9231,10877,14726,21938,28167,23220,20481,7498,21003,5281,5107,13459,5351,2680,1533,7452,7338,5533,37297
2018-09-03,8585,14230,7332,21629,23973,29942,37195,40682,25518,30024,66142,149869,20319,31569,43891,34968,20886,59767,20195,16487,14456,17277,29783,5140,4563,2476,13161,3110,4120,11240,13828,27306,39818,14943,6151,8495,9952,17184,17530,5812,8521,3539,7822,8317,5211,12528,10721,16539,2393,21938,15852,9657,25716,17885,32107,28389,11476,12071,35005,39637,24289,23689,24811,21370,25698,26361,35535,24184,28093,17509,24357,13670,9363,9819,5930,5025,5191,10613,8841,9627,10015,11733,12614,11630,12461,14240,13706,37466,17736,7721,26011,22537,25928,29205,25950,22559,13654,30993,7660,9776,16827,5170,3687,3240,10669,9203,7202,34059,8095,14595,7142,21846,21884,26909,40897,39696,26455,28766,65109,146305,21128,31290,43764,36535,22013,60731,20438,16629,15678,16659,27699,5001,4703,2090,14131,2874,3814,11201,13337,26806,42150,14846,6215,8960,9841,17623,17299,5569,8580,3460,8046,8430,5032,10975,11668,16460,2399,21412,15843,9217,25877,18051,32522,27949,11427,11723,35881,40947,24896,24791,23606,20831,24991,26948,36880,24569,28966,17633,23321,11743,9668,9851,5895,4865,4686,11413,9753,8808,9264,11808,12029,12311,12596,13080,12740,37692,18947,7248,26841,23813,25989,28026,26762,22592,13098,32806,7129,8442,19391,4653,3728,3373,11125,9661,6839,33780
2018-09-04,8352,13840,7168,21631,24372,30440,37097,41415,25952,29304,63709,140730,21592,32407,44894,35524,21720,58437,20743,16937,14369,17369,30704,5441,4559,2642,13305,3141,4228,11962,14649,27879,41418,15464,5805,9724,9945,18174,17888,5853,8716,3188,8115,8395,5478,12599,10801,16487,2467,22550,16167,10031,25999,18252,32413,29476,10253,11858,36585,39909,25070,24010,25000,21662,25694,26811,35712,25003,28156,17971,23932,13651,9076,9962,5922,5153,5088,10507,8660,9498,10041,11708,12637,11838,12549,14194,13801,28009,18239,7893,25917,22444,26796,29835,27268,22825,13780,31221,7672,9995,16869,5170,3663,3225,10937,8943,7255,33467,7950,14406,7048,21964,22247,27672,40731,40391,26778,28143,62526,138884,22266,31944,44829,36951,22962,60198,21010,16779,15090,17291,28784,5534,4648,2127,14109,2880,3876,11574,14115,27545,43971,15130,5623,9828,9961,18927,17383,5596,8713,3106,8422,8590,5170,10836,11813,16342,2494,21740,16366,9538,25722,18108,32782,28689,10304,11573,37254,40969,25735,25220,23998,20977,25173,27331,37135,25507,29166,18176,22954,11760,9402,9974,5961,4985,4583,11364,9685,8798,9410,11811,12140,12427,12808,12998,12776,28311,19291,7443,26802,23865,27129,28997,27549,22980,13253,32408,7270,8655,18282,4769,3671,3306,11323,9744,6945,32802
2018-09-05,8541,14008,7277,21850,24480,30704,37997,41153,26196,29780,64543,142284,21890,32125,45710,36667,22029,59749,20983,16896,14594,20913,37725,5174,4526,2586,13300,3214,4159,11930,14723,28269,40906,15504,5872,9377,11104,18698,17977,5878,8855,3239,8485,8425,5521,12642,11043,16702,2337,22476,16100,10130,27197,18392,33301,29257,10080,11837,36834,40518,24971,24486,25039,21796,25639,27158,35789,25044,28009,17927,24104,13661,9440,9981,6090,5292,5214,10618,9014,9723,10150,11852,12849,11911,12779,14404,13702,27948,18279,8005,25732,22864,26187,30461,27095,23120,13457,31529,7970,9932,17194,5297,3687,3211,11054,9200,7271,33346,8160,14559,7199,22162,22503,27964,41347,40201,27050,28270,64188,140426,23201,31306,45908,38052,23386,62035,21087,16863,15181,19906,36096,5182,4729,2057,14012,2939,3853,11483,14385,27617,43468,15312,5825,9360,10907,18959,17786,5620,8838,3088,8563,8535,5230,11173,11885,16457,2332,21711,16124,9774,26731,18378,33004,28637,10274,11482,37539,41847,25756,25516,24024,21234,25256,27557,37316,25654,28864,18034,23155,11929,9848,9912,6129,5170,4842,11589,9953,8894,9428,11856,12070,12593,13065,13053,12644,28273,19355,7533,26808,24296,26874,28928,27158,23291,13102,32847,7358,8708,18683,4868,3688,3312,11343,9816,7128,33287
2018-09-06,8471,14126,7188,21704,24825,30670,38551,41645,26448,29614,67672,147626,22159,32256,48422,37269,22009,61527,21128,16994,15210,21651,39002,5557,4586,2638,13461,3121,4170,12098,14807,27908,41611,15676,5870,9576,10581,17348,17897,5961,8836,3151,7776,8421,5557,12787,10945,16753,2536,22570,16232,9956,27757,18532,33172,29320,10515,12047,37755,40874,25114,24590,25380,21860,25910,27226,35826,25368,28471,18150,24427,13803,9246,10034,6151,5174,5204,10875,9442,9599,10634,11755,12903,12110,12631,14380,13905,29571,18305,7937,25726,22754,26836,31269,27446,23046,13605,31703,7853,10208,16975,5177,3785,3247,11099,9203,7446,34988,8115,14548,7059,22095,22679,27598,42042,40284,27175,28325,67241,146221,23106,31811,48321,39036,23618,63810,21336,17005,15951,20976,37027,5523,4791,2209,14026,2916,3814,11779,14277,27834,43837,15630,5792,9423,10677,17984,17671,5708,8841,3062,7961,8608,5267,11213,11929,16458,2588,22012,16217,9521,27175,18293,33315,28178,10635,11510,38250,42195,26097,25652,24334,21069,25361,27849,37385,25731,29539,18397,23556,11826,9569,10051,6167,4958,4683,11623,10643,8846,9779,11947,12298,12702,12939,13196,12789,30099,19203,7535,26595,24266,27149,30199,27722,23426,13066,32616,7379,8881,18739,4643,3729,3291,11312,9728,7116,34694
2018-09-07,9055,15078,7512,22791,25585,32172,43253,43273,27588,30960,73728,170706,23396,35104,53467,40359,24263,66711,21885,18163,15993,23077,39633,5609,4829,2699,13845,3280,4431,12500,15648,28940,43490,16532,6935,9681,11138,18660,18621,6682,9725,3413,8354,8929,6117,13303,11514,17771,2572,24038,16933,10511,30256,20299,35318,32065,10666,12720,40906,41982,26756,25382,26213,22855,26915,28242,37815,27271,30056,19241,25389,15194,10054,10206,6434,5344,5600,11947,11875,10099,10930,12576,13551,12801,12985,14904,13739,31587,19319,8284,25733,23428,27362,32832,28613,24443,13952,32081,8177,10761,18947,5626,3868,3387,11739,9546,8153,38753,8461,15803,7393,23313,23004,29516,47017,41630,28203,29474,75068,177394,23776,34393,53727,42672,26041,70900,22079,17889,15988,23905,37251,5714,4886,2202,14183,2946,3992,12263,15109,28721,45883,16205,6492,9269,11416,18467,17869,6124,9585,3052,8305,9230,5518,11341,12376,17252,2587,22945,17229,10177,29725,19940,35150,31250,10680,12386,42680,43246,27886,26693,25384,22093,26097,28481,39059,27862,30724,19435,24333,12581,10550,10189,6416,5070,5105,13183,12541,9050,10059,12588,12615,13287,13236,13462,12650,32224,20765,7861,26788,25046,27887,31766,28257,24455,13186,32769,7491,9210,19368,5095,3769,3239,11749,10036,7072,35675
